member_id,full_name,gender,date_of_birth,city,city_tier,state,occupation,marital_status,gym_branch_id,join_date,membership_type,referral_source,preferred_workout_time,has_personal_trainer,primary_goal,signup_channel,is_dob_missing,age,is_implausible_age
MBR-005893,Debojit Chakraborty,Male,1980-07-10,Guwahati,Tier3,Assam,Homemaker,Married,BR-031,2021-01-06,PT-Combo,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,46.1,False
MBR-002490,Deepa Reddy,Female,1992-07-06,Chennai,Tier1,Tamil Nadu,Business Owner,Married,BR-002,2023-04-27,PT-Combo,Walk-in,Early Morning (5-7am),True,Sports Training,In-person,False,34.1,False
MBR-005739,Ankit Grover,Male,1994-02-15,Mumbai,Tier1,Maharashtra,Salaried-IT,Single,BR-016,2023-12-21,Standard,Friend Referral,Evening (6-9pm),False,Muscle Gain,In-person,False,32.5,False
MBR-000143,Sanjay Bansal,Other,1996-11-05,Mumbai,Tier1,Maharashtra,Govt Employee,Married,BR-029,2022-08-08,Standard,Instagram Ad,Evening (6-9pm),False,Sports Training,In-person,False,29.8,False
MBR-005337,Radhika Chauhan,Female,1996-02-05,Chandigarh,Tier2,Punjab,Homemaker,Single,BR-008,2024-07-28,Basic,Friend Referral,Late Night,False,General Fitness,In-person,False,30.5,False
MBR-010179,Vikram Dhawan,Male,1999-10-03,Bhopal,Tier2,Madhya Pradesh,Salaried-Non IT,Married,BR-034,2024-09-28,Premium,Instagram Ad,Evening (6-9pm),False,Muscle Gain,App,False,26.9,False
MBR-017008,Ashok Das,Male,2006-11-24,Ahmedabad,Tier1,Gujarat,Salaried-IT,Single,BR-038,2024-07-21,Premium,Corporate Tie-up,Evening (6-9pm),False,Weight Loss,App,False,19.7,False
MBR-002500,Partha Banerjee,Male,2001-02-22,Pune,Tier1,Maharashtra,Student,Single,BR-027,2023-10-05,Basic,Justdial,Evening (6-9pm),False,Pre-Wedding Prep,App,False,25.5,False
MBR-016737,Kunal Chavan,Male,1985-05-06,Mumbai,Tier1,Maharashtra,Business Owner,Married,BR-016,2023-01-15,Basic,Friend Referral,Afternoon,False,Weight Loss,In-person,False,41.3,False
MBR-012252,Puneet Bansal,Male,1993-11-20,Gurugram,Tier1,Haryana,Salaried-IT,Single,BR-037,2023-09-16,Basic,Corporate Tie-up,Evening (6-9pm),False,Weight Loss,App,False,32.7,False
MBR-011636,Ganesh Venkataraman,Male,1992-09-05,Hyderabad,Tier1,Telangana,Salaried-IT,Married,BR-034,2024-01-28,Premium,Justdial,Early Morning (5-7am),False,Muscle Gain,In-person,False,33.9,False
MBR-012174,Harsh Grover,Male,1993-08-01,Delhi,Tier1,Delhi,Govt Employee,Married,BR-018,2024-04-20,Premium,Justdial,Early Morning (5-7am),False,Rehab,Website,False,33.0,False
MBR-006558,Praveen Reddy,Male,2005-10-27,Coimbatore,Tier2,Tamil Nadu,Student,Single,BR-019,2024-08-10,Basic,Instagram Ad,Evening (6-9pm),False,Sports Training,App,False,20.8,False
MBR-010886,Sowmya Iyer,Female,1990-03-26,Chennai,Tier1,Tamil Nadu,Salaried-Non IT,Married,BR-002,2023-09-09,Basic,Walk-in,Evening (6-9pm),False,Pre-Wedding Prep,App,False,36.4,False
MBR-006320,Venkatesh Rao,Male,1998-03-20,Chennai,Tier1,Tamil Nadu,Homemaker,Single,BR-015,2023-11-02,Basic,Corporate Tie-up,Evening (6-9pm),False,General Fitness,Website,False,28.4,False
MBR-004334,Kajal Shah,Female,1995-02-14,Surat,Tier2,Gujarat,Salaried-Non IT,Married,BR-031,2024-01-12,Basic,Walk-in,Afternoon,False,Muscle Gain,App,False,31.5,False
MBR-009182,Divya Rao,Female,1994-11-20,Pune,Tier1,Maharashtra,Salaried-IT,Married,BR-027,2024-11-01,Premium,Friend Referral,Early Morning (5-7am),False,Sports Training,App,False,31.7,False
MBR-011615,Komal Arora,Female,1996-08-06,Kolkata,Tier1,West Bengal,Freelancer,Single,BR-017,2021-08-06,Basic,Walk-in,Evening (6-9pm),False,Rehab,Website,False,30.0,False
MBR-017279,Kiran Rathi,Female,1995-01-12,Delhi,Tier1,Delhi,Homemaker,Married,BR-005,2025-08-13,Standard,Friend Referral,Evening (6-9pm),False,Muscle Gain,App,False,31.6,False
MBR-001759,Simran Singh,Female,1989-02-09,Nagpur,Tier2,Maharashtra,Govt Employee,Married,BR-007,2022-02-25,Basic,Friend Referral,Late Night,False,Weight Loss,In-person,False,37.5,False
MBR-010562,Ravi Gowda,Male,2004-07-13,Hyderabad,Tier1,Telangana,Student,Single,BR-034,2023-03-01,PT-Combo,Friend Referral,Evening (6-9pm),True,Muscle Gain,App,False,22.1,False
MBR-009214,Ganesh Nair,Male,1987-03-01,Chennai,Tier1,Tamil Nadu,Salaried-IT,Married,BR-015,2024-03-22,Basic,Friend Referral,Late Night,False,General Fitness,In-person,False,39.5,False
MBR-016648,Gaurav Malhotra,Male,1997-08-20,Delhi,Tier1,Delhi,Business Owner,Single,BR-005,2023-01-21,Basic,Corporate Tie-up,Early Morning (5-7am),False,Muscle Gain,In-person,False,29.0,False
MBR-000867,Kunal Chauhan,Male,2006-09-08,Gurugram,Tier1,Haryana,Student,Single,BR-009,2024-02-16,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,19.9,False
MBR-011213,Srinivas Naidu,Male,1994-04-03,Mumbai,Tier1,Maharashtra,Freelancer,Married,BR-039,2023-05-16,Basic,Walk-in,Early Morning (5-7am),False,Muscle Gain,App,False,32.4,False
MBR-012243,Kajal Pawar,Female,2003-10-09,Ahmedabad,Tier1,Gujarat,Homemaker,Single,BR-038,2021-09-25,Basic,Walk-in,Morning,False,Weight Loss,App,False,22.8,False
MBR-000483,Swati Malhotra,Female,1999-02-08,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-018,2025-09-11,Premium,Walk-in,Morning,False,Muscle Gain,App,False,27.5,False
MBR-017235,Aryan Arora,Male,2006-03-06,Delhi,Tier1,Delhi,Student,Single,BR-018,2022-05-24,Standard,Instagram Ad,Afternoon,False,General Fitness,App,False,20.4,False
MBR-005416,Revathi Iyengar,Female,2003-01-19,Hyderabad,Tier1,Telangana,Freelancer,Single,BR-034,2024-01-14,Standard,Instagram Ad,Late Night,False,Muscle Gain,App,False,23.6,False
MBR-004388,Vivek Grover,Male,1996-11-28,Chandigarh,Tier2,Punjab,Student,Single,BR-008,2022-04-17,Basic,Walk-in,Early Morning (5-7am),False,General Fitness,App,False,29.7,False
MBR-001698,Shalini Gowda,Female,1978-05-09,Nashik,Tier3,Maharashtra,Business Owner,Married,BR-012,2022-09-16,Standard,Justdial,Early Morning (5-7am),False,General Fitness,In-person,False,48.3,False
MBR-004396,Varun Sethi,Male,1995-12-08,Delhi,Tier1,Delhi,Salaried-IT,Single,BR-028,2023-08-22,Basic,Friend Referral,Evening (6-9pm),False,General Fitness,App,False,30.7,False
MBR-006314,Karthik Varma,Male,2003-07-21,Ahmedabad,Tier1,Gujarat,Salaried-IT,Single,BR-038,2024-05-09,Premium,Instagram Ad,Evening (6-9pm),True,Weight Loss,In-person,False,23.1,False
MBR-008520,Radha Venkataraman,Female,1972-09-06,Hyderabad,Tier1,Telangana,Salaried-Non IT,Married,BR-034,2021-01-16,Basic,Corporate Tie-up,Evening (6-9pm),False,Rehab,In-person,False,53.9,False
MBR-007763,Suresh Menon,Male,1984-09-18,Chennai,Tier1,Tamil Nadu,Homemaker,Married,BR-002,2021-09-10,Standard,Justdial,Evening (6-9pm),False,Weight Loss,In-person,False,41.9,False
MBR-015808,Sudip Sen,Male,1974-01-13,Kolkata,Tier1,West Bengal,Govt Employee,Married,BR-017,2023-11-25,PT-Combo,Corporate Tie-up,Morning,True,Weight Loss,App,False,52.6,False
MBR-014089,Trupti Mehta,Female,1994-10-07,Mumbai,Tier1,Maharashtra,Salaried-IT,Married,BR-016,2022-08-25,Basic,Instagram Ad,Late Night,False,Weight Loss,App,False,31.9,False
MBR-005679,Tarun Mishra,Male,1996-11-03,Delhi,Tier1,Delhi,Salaried-Non IT,Married,BR-028,2023-08-11,Standard,Corporate Tie-up,Evening (6-9pm),True,General Fitness,App,False,29.8,False
MBR-008996,Gaurav Dhawan,Male,2008-02-02,Jaipur,Tier2,Rajasthan,Student,Single,BR-013,2024-07-13,Basic,Instagram Ad,Afternoon,False,Muscle Gain,Website,False,18.5,False
MBR-016046,Rahul Singh,Male,1994-07-14,Delhi,Tier1,Delhi,Business Owner,Married,BR-018,2023-12-17,Premium,Friend Referral,Afternoon,False,Weight Loss,App,False,32.1,False
MBR-003109,Biswajit Roy,Male,1997-08-24,Ranchi,Tier3,Jharkhand,Salaried-IT,Single,BR-013,2021-08-21,Basic,Instagram Ad,Early Morning (5-7am),False,General Fitness,Website,False,29.0,False
MBR-005323,Nithya Naidu,Other,2001-04-22,Hyderabad,Tier1,Telangana,Business Owner,Single,BR-034,2024-01-10,Basic,Justdial,Early Morning (5-7am),False,Weight Loss,App,False,25.3,False
MBR-013492,Ritu Chauhan,Female,1989-05-07,Bhopal,Tier2,Madhya Pradesh,Salaried-Non IT,Married,BR-034,2024-02-25,Standard,Instagram Ad,Early Morning (5-7am),False,General Fitness,App,False,37.3,False
MBR-017296,Naveen Tiwari,Male,2003-03-26,Delhi,Tier1,Delhi,Freelancer,Single,BR-028,2022-10-07,Basic,Instagram Ad,Evening (6-9pm),False,General Fitness,In-person,False,23.4,False
MBR-006984,Vandana Bhatia,Female,1992-04-19,Indore,Tier2,Madhya Pradesh,Salaried-Non IT,Married,BR-018,2021-05-27,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,34.3,False
MBR-011096,Varun Bhatia,Male,2007-06-22,Gurugram,Tier1,Haryana,Student,Single,BR-009,2025-03-02,Standard,Corporate Tie-up,Early Morning (5-7am),True,General Fitness,In-person,False,19.1,False
MBR-015765,Nikhil Patel,Male,1995-09-25,Mumbai,Tier1,Maharashtra,Govt Employee,Married,BR-039,2025-04-20,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,In-person,False,30.9,False
MBR-015398,Puneet Dhawan,Male,2003-11-09,Coimbatore,Tier2,Tamil Nadu,Student,Single,BR-014,2022-01-01,Premium,Instagram Ad,Evening (6-9pm),True,Sports Training,Website,False,22.8,False
MBR-015811,Vani Menon,Female,1985-04-27,Visakhapatnam,Tier2,Andhra Pradesh,Salaried-Non IT,Married,BR-024,2022-10-04,PT-Combo,Justdial,Early Morning (5-7am),True,Muscle Gain,App,False,41.3,False
MBR-012354,Rushabh Shah,Male,2003-11-22,Surat,Tier2,Gujarat,Student,Single,BR-031,2024-09-25,Basic,Instagram Ad,Evening (6-9pm),False,Weight Loss,App,False,22.7,False
MBR-006204,Naveen Mishra,Male,1988-07-08,Jaipur,Tier2,Rajasthan,Homemaker,Other,BR-020,2022-06-14,Premium,Corporate Tie-up,Evening (6-9pm),False,General Fitness,In-person,False,38.1,False
MBR-011365,Suyash Patel,Male,1998-02-21,Surat,Tier2,Gujarat,Student,Single,BR-031,2025-08-19,Premium,Friend Referral,Early Morning (5-7am),False,Muscle Gain,In-person,False,28.5,False
MBR-008594,Abhinav Rana,Male,2002-08-19,Bhopal,Tier2,Madhya Pradesh,Salaried-Non IT,Single,BR-034,2024-11-27,Basic,Aggregator App,Afternoon,False,Muscle Gain,App,False,24.0,False
MBR-005984,Prasenjit Chakraborty,Male,2007-08-09,Mumbai,Tier1,Maharashtra,Freelancer,Single,BR-026,2024-12-02,Basic,Walk-in,Early Morning (5-7am),False,General Fitness,App,False,19.0,False
MBR-011606,Tanvi Anand,Female,1997-09-14,Delhi,Tier1,Delhi,Salaried-Non IT,Married,BR-028,2023-07-08,Basic,Walk-in,Early Morning (5-7am),False,Muscle Gain,App,False,28.9,False
MBR-001347,Ravi Dhawan,Male,1970-03-26,Chandigarh,Tier2,Punjab,Salaried-Non IT,Married,BR-008,2024-10-15,Standard,Walk-in,Evening (6-9pm),True,General Fitness,Website,False,56.4,False
MBR-007553,Radhika Kapoor,Female,2005-08-11,Bengaluru,Tier1,Karnataka,Freelancer,Single,BR-033,2025-09-09,Standard,Friend Referral,Early Morning (5-7am),False,Muscle Gain,App,False,21.0,False
MBR-007709,Madhavi Reddy,Female,1993-09-03,Hyderabad,Tier1,Telangana,Freelancer,Single,BR-011,2024-06-01,Standard,Instagram Ad,Morning,False,Muscle Gain,Website,False,32.9,False
MBR-002392,Vijay Krishnan,Male,2004-03-13,Hyderabad,Tier1,Telangana,Student,Single,BR-011,2022-11-09,Premium,Friend Referral,Late Night,True,General Fitness,In-person,False,22.4,False
MBR-001268,Arjun Venkataraman,Male,2000-03-19,Coimbatore,Tier2,Tamil Nadu,Salaried-IT,Single,BR-019,2023-10-28,Premium,Walk-in,Evening (6-9pm),False,Muscle Gain,App,False,26.4,False
MBR-004902,Anita Rana,Female,1996-01-10,Delhi,Tier1,Delhi,Salaried-Non IT,Married,BR-028,2025-01-02,Standard,Instagram Ad,Early Morning (5-7am),False,Sports Training,App,False,30.6,False
MBR-001444,Tanushree Das,Female,1999-09-26,Surat,Tier2,Gujarat,Salaried-Non IT,Single,BR-031,2023-08-20,Standard,Justdial,Evening (6-9pm),False,Weight Loss,App,False,26.9,False
MBR-013248,Deepak Nair,Male,2002-08-16,Visakhapatnam,Tier2,Andhra Pradesh,Salaried-IT,Single,BR-024,2025-03-05,Premium,Corporate Tie-up,Late Night,True,Muscle Gain,App,False,24.0,False
MBR-009585,Ritu Aggarwal,Female,1972-12-07,Kolkata,Tier1,West Bengal,Govt Employee,Married,BR-017,2022-10-07,Premium,Corporate Tie-up,Evening (6-9pm),False,General Fitness,Website,False,53.7,False
MBR-008378,Anitha Reddy,Female,2004-07-01,Coimbatore,Tier2,Tamil Nadu,Freelancer,Single,BR-019,2021-03-18,Basic,Instagram Ad,Afternoon,False,Muscle Gain,App,False,22.1,False
MBR-015279,Anjali Chavan,Female,1995-04-03,Ahmedabad,Tier1,Gujarat,Business Owner,Married,BR-038,2025-01-21,Basic,Corporate Tie-up,Evening (6-9pm),False,Weight Loss,App,False,31.4,False
MBR-005848,Ganesh Gowda,Male,2005-12-25,Coimbatore,Tier2,Tamil Nadu,Student,Single,BR-019,2023-11-06,Basic,Friend Referral,Early Morning (5-7am),False,Weight Loss,App,False,20.6,False
MBR-002086,Gaurav Sharma,Male,1998-04-10,Delhi,Tier1,Delhi,Business Owner,Married,BR-028,2024-06-12,Premium,Justdial,Afternoon,False,General Fitness,App,False,28.3,False
MBR-016176,Ankit Dhawan,Male,1996-09-25,Gurugram,Tier1,Haryana,Student,Single,BR-009,2024-01-05,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,App,False,29.9,False
MBR-008289,Prasenjit Saha,Male,2001-05-04,Bengaluru,Tier1,Karnataka,Business Owner,Married,BR-033,2025-03-03,Basic,Corporate Tie-up,Evening (6-9pm),False,General Fitness,In-person,False,25.3,False
MBR-015806,Vignesh Gowda,Male,1996-03-22,Hyderabad,Tier1,Telangana,Student,Single,BR-011,2022-07-02,Standard,Friend Referral,Afternoon,False,Muscle Gain,In-person,False,30.4,False
MBR-017243,Shraddha Kale,Female,2002-08-01,Mumbai,Tier1,Maharashtra,Freelancer,Single,BR-026,2024-06-21,Basic,Corporate Tie-up,Evening (6-9pm),True,Muscle Gain,App,False,24.0,False
MBR-002120,Priya Anand,Female,1997-09-20,Delhi,Tier1,Delhi,Salaried-Non IT,Single,BR-005,2025-06-27,Basic,Walk-in,Early Morning (5-7am),False,General Fitness,App,False,28.9,False
MBR-016697,Komal Aggarwal,Female,2004-11-13,Delhi,Tier1,Delhi,Salaried-IT,Single,BR-005,2022-07-18,Basic,Walk-in,Evening (6-9pm),False,Weight Loss,App,False,21.7,False
MBR-007024,Praveen Murthy,Male,1975-04-13,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Married,BR-033,2024-04-03,Premium,Walk-in,Early Morning (5-7am),True,Muscle Gain,App,False,51.3,False
MBR-012283,Tanvi Aggarwal,Female,1976-04-26,Mumbai,Tier1,Maharashtra,Salaried-IT,Married,BR-036,2025-01-26,Basic,Walk-in,Morning,False,General Fitness,App,False,50.3,False
MBR-013539,Deepak Gowda,Male,2000-08-13,Mysore,Tier3,Karnataka,Business Owner,Single,BR-029,2025-02-07,Standard,Justdial,Evening (6-9pm),False,Weight Loss,App,False,26.0,False
MBR-000002,Manas Chatterjee,Male,1993-07-02,Kolkata,Tier1,West Bengal,Student,Single,BR-017,2023-11-19,Basic,Corporate Tie-up,Evening (6-9pm),False,General Fitness,App,False,33.1,False
MBR-012958,Shraddha Deshmukh,Female,2006-08-27,Mumbai,Tier1,Maharashtra,Student,Single,BR-029,2023-10-13,Premium,Friend Referral,Morning,True,Weight Loss,App,False,20.0,False
MBR-001753,Ramesh Chandran,Male,1999-08-06,Chennai,Tier1,Tamil Nadu,Student,Single,BR-010,2023-07-03,Basic,Instagram Ad,Evening (6-9pm),False,Muscle Gain,Website,False,27.0,False
MBR-008662,Mohit Anand,Male,2007-02-09,Delhi,Tier1,Delhi,Student,Single,BR-005,2023-01-16,Basic,Corporate Tie-up,Late Night,False,Muscle Gain,Website,False,19.5,False
MBR-009072,Aditya Singh,Male,2002-08-23,Gurugram,Tier1,Haryana,Salaried-Non IT,Single,BR-037,2025-04-14,Basic,Instagram Ad,Evening (6-9pm),False,Pre-Wedding Prep,Website,False,24.0,False
MBR-004673,Subrata Chatterjee,Male,1995-07-13,Mumbai,Tier1,Maharashtra,Salaried-IT,Single,BR-039,2023-01-12,Basic,Instagram Ad,Morning,False,General Fitness,Website,False,31.1,False
MBR-009852,Manisha Malhotra,Female,2002-01-27,Mumbai,Tier1,Maharashtra,Business Owner,Married,BR-036,2021-03-13,Premium,Instagram Ad,Evening (6-9pm),False,Muscle Gain,App,False,24.5,False
MBR-011955,Suyash Kulkarni,Male,1992-11-01,Chandigarh,Tier2,Punjab,Govt Employee,Single,BR-008,2021-03-25,Standard,Corporate Tie-up,Morning,False,Weight Loss,App,False,33.8,False
MBR-011431,Arjun Venkataraman,Male,2006-01-21,Mumbai,Tier1,Maharashtra,Homemaker,Single,BR-026,2025-01-02,Premium,Justdial,Evening (6-9pm),False,Muscle Gain,App,False,20.6,False
MBR-003826,Aryan Malhotra,Male,2004-07-15,Bhopal,Tier2,Madhya Pradesh,Student,Single,BR-034,2025-05-18,PT-Combo,Instagram Ad,Early Morning (5-7am),False,General Fitness,App,False,22.1,False
MBR-009669,Aishwarya Menon,Female,2008-08-27,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2025-05-11,Basic,Walk-in,Morning,False,Muscle Gain,App,False,18.0,False
MBR-000261,Biswajit Dutta,Male,1999-01-12,Kolkata,Tier1,West Bengal,Salaried-IT,Married,BR-017,2022-11-12,Premium,Friend Referral,Morning,False,Rehab,In-person,False,27.6,False
MBR-011351,Amit Ghosh,Male,1988-11-13,Patna,Tier3,Bihar,Business Owner,Married,BR-023,2021-08-26,Standard,Aggregator App,Late Night,False,General Fitness,In-person,False,37.7,False
MBR-004026,Mohit Rathi,Male,1999-09-27,Gurugram,Tier1,Haryana,Freelancer,Single,BR-037,2023-01-19,Premium,Friend Referral,Afternoon,True,Muscle Gain,In-person,False,26.9,False
MBR-001224,Deepak Nambiar,Male,2000-02-27,Mumbai,Tier1,Maharashtra,Govt Employee,Single,BR-039,2024-05-03,Basic,Justdial,Evening (6-9pm),False,General Fitness,In-person,False,26.5,False
MBR-010041,Shraddha Pawar,Female,2005-08-17,Mumbai,Tier1,Maharashtra,Student,Single,BR-029,2021-10-10,Basic,Instagram Ad,Evening (6-9pm),False,General Fitness,In-person,False,21.0,False
MBR-001378,Nithya Menon,Female,1999-10-20,Chennai,Tier1,Tamil Nadu,Salaried-IT,Single,BR-002,2025-01-04,Standard,Aggregator App,Morning,False,Rehab,In-person,False,26.8,False
MBR-011234,Suresh Dhawan,Male,2002-06-18,Indore,Tier2,Madhya Pradesh,Student,Single,BR-018,2024-11-14,Standard,Justdial,Early Morning (5-7am),False,Weight Loss,In-person,False,24.2,False
MBR-013912,Rupa Bhattacharya,Female,1998-04-27,Kolkata,Tier1,West Bengal,Salaried-IT,Other,BR-017,2024-02-20,Basic,Walk-in,Evening (6-9pm),False,Muscle Gain,App,False,28.3,False
MBR-014158,Deepa Chandran,Female,1999-09-03,Chennai,Tier1,Tamil Nadu,Salaried-Non IT,Single,BR-002,2023-08-27,Standard,Walk-in,Early Morning (5-7am),False,Pre-Wedding Prep,In-person,False,26.9,False
MBR-007307,Rahul Dhawan,Male,1990-02-09,Gurugram,Tier1,Haryana,Salaried-Non IT,Married,BR-009,2022-02-13,Basic,Friend Referral,Evening (6-9pm),False,Weight Loss,In-person,False,36.5,False
MBR-009414,Aishwarya Iyer,Female,,Gurugram,Tier1,Haryana,Student,Married,BR-009,2023-01-27,Basic,Friend Referral,Evening (6-9pm),False,General Fitness,Website,True,,False
MBR-009598,Deepak Khurana,Male,1993-08-09,Gurugram,Tier1,Haryana,Salaried-IT,Single,BR-037,2024-02-19,Basic,Justdial,Early Morning (5-7am),False,Rehab,App,False,33.0,False
MBR-016190,Tejas Gaikwad,Male,1999-08-08,Ahmedabad,Tier1,Gujarat,Salaried-Non IT,Single,BR-038,2023-12-23,PT-Combo,Instagram Ad,Early Morning (5-7am),True,Pre-Wedding Prep,In-person,False,27.0,False
MBR-000536,Yash Joshi,Male,1997-10-20,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Single,BR-016,2024-02-15,Premium,Friend Referral,Early Morning (5-7am),True,Muscle Gain,In-person,False,28.8,False
MBR-000538,Rajesh Bhattacharya,Male,1991-03-16,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Married,BR-029,2025-05-01,PT-Combo,Friend Referral,Evening (6-9pm),True,General Fitness,App,False,35.4,False
MBR-007992,Mohit Tiwari,Male,1992-02-27,Indore,Tier2,Madhya Pradesh,Freelancer,Single,BR-018,2021-11-27,Premium,Aggregator App,Late Night,False,General Fitness,App,False,34.5,False
MBR-006519,Praveen Gowda,Male,1970-12-24,Indore,Tier3,Madhya Pradesh,Business Owner,Married,BR-018,2022-12-20,Standard,Instagram Ad,Evening (6-9pm),False,Weight Loss,Website,False,55.6,False
MBR-002213,Meena Malhotra,Female,1998-05-13,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2024-01-10,Standard,Justdial,Evening (6-9pm),False,Muscle Gain,Website,False,28.3,False
MBR-006278,Kunal Khurana,Male,1995-10-24,Amritsar,Tier3,Punjab,Salaried-IT,Married,BR-026,2025-06-27,Premium,Instagram Ad,Morning,False,Weight Loss,In-person,False,30.8,False
MBR-012250,Rohit Shah,Male,1992-04-04,Mumbai,Tier1,Maharashtra,Freelancer,Single,BR-016,2024-08-03,Standard,Friend Referral,Early Morning (5-7am),False,Pre-Wedding Prep,App,False,34.4,False
MBR-007888,Debashish Bose,Male,1994-01-04,Mumbai,Tier1,Maharashtra,Salaried-Non IT,Married,BR-029,2024-12-22,Basic,Walk-in,Early Morning (5-7am),False,Muscle Gain,App,False,32.6,False
MBR-016030,Padma Rao,Female,1993-07-17,Chennai,Tier1,Tamil Nadu,Business Owner,Single,BR-002,2022-11-02,Standard,Instagram Ad,Early Morning (5-7am),False,Rehab,App,False,33.1,False
MBR-009136,Karan Singh,Male,1989-09-08,Delhi,Tier1,Delhi,Salaried-IT,Married,BR-018,2024-04-18,Basic,Instagram Ad,Morning,False,Muscle Gain,In-person,False,36.9,False
MBR-014602,Abhijit Trivedi,Male,1994-10-09,Mumbai,Tier1,Maharashtra,Govt Employee,Single,BR-036,2023-11-17,Standard,Corporate Tie-up,Late Night,False,General Fitness,Website,False,31.8,False
MBR-004503,Payal Arora,Female,1991-04-04,Jaipur,Tier2,Rajasthan,Business Owner,Married,BR-013,2022-01-19,Premium,Justdial,Morning,False,General Fitness,Website,False,35.4,False
MBR-008434,Priya Kher,Female,1998-05-16,Bengaluru,Tier1,Karnataka,Salaried-Non IT,Single,BR-033,2021-05-14,Basic,Justdial,Late Night,False,Muscle Gain,App,False,28.2,False
MBR-014078,Divya Nair,Female,1997-09-26,Chennai,Tier1,Tamil Nadu,Salaried-IT,Single,BR-010,2022-09-13,Standard,Walk-in,Morning,False,Sports Training,App,False,28.9,False
MBR-001927,Suresh Krishnan,Male,1999-12-09,Ahmedabad,Tier1,Gujarat,Homemaker,Single,BR-038,2023-11-24,PT-Combo,Walk-in,Evening (6-9pm),True,Rehab,App,False,26.7,False
MBR-002604,Abhinav Dhawan,Male,2003-01-02,Mumbai,Tier1,Maharashtra,Student,Single,BR-026,2021-10-18,Standard,Walk-in,Evening (6-9pm),False,General Fitness,App,False,23.6,False
